ds,y
2022-07-22,63.73104869659803
2022-07-23,67.24454281016206
2022-07-24,62.61716068190229
2022-07-25,59.81684786262842
2022-07-26,63.71765885903841
2022-07-27,64.99759802784673
2022-07-28,65.59214934242573
2022-07-29,64.6051080041191
2022-07-30,67.15497079717441
2022-07-31,63.97602406747766
2022-08-01,60.72444640143801
2022-08-02,65.06715563453267
2022-08-03,61.452529985728184
2022-08-04,62.762039720148124
2022-08-05,64.88507497268124
2022-08-06,64.4327565055986
2022-08-07,62.28717515836825
2022-08-08,59.57650351549266
2022-08-09,61.22577034599113
2022-08-10,60.249293005660505
2022-08-11,67.87247652318494
2022-08-12,65.2889178076695
2022-08-13,65.95560423839382
2022-08-14,61.6960653806329
2022-08-15,70.19591043289235
2022-08-16,60.898204011988405
2022-08-17,62.89864798327469
2022-08-18,65.53536442627404
2022-08-19,67.39086868832435
2022-08-20,63.40802528143553
2022-08-21,61.73747016991901
2022-08-22,58.42690446120962
2022-08-23,61.978241432707726
2022-08-24,60.00538675805525
2022-08-25,67.22257585001618
2022-08-26,64.0390873207976
2022-08-27,59.55655902587752
2022-08-28,59.99530281828268
2022-08-29,56.68062237497411
2022-08-30,60.232570953075076
2022-08-31,59.52333076089598
2022-09-01,62.216064393881176
2022-09-02,59.84558023491905
2022-09-03,61.03646535255969
2022-09-04,54.432197222040514
2022-09-05,54.43385259323631
2022-09-06,59.64928856394229
2022-09-07,61.995764056707536
2022-09-08,63.573502349042904
2022-09-09,61.32359213990726
2022-09-10,61.497415042114554
2022-09-11,58.94353227056224
2022-09-12,54.974871084947814
2022-09-13,60.84449218982587
2022-09-14,61.907546411278474
2022-09-15,62.028860614103266
2022-09-16,63.079177584293916
2022-09-17,61.797234866957055
2022-09-18,54.674773539475055
2022-09-19,56.62472458195846
2022-09-20,56.321271536800566
2022-09-21,58.01727848057189
2022-09-22,61.79651795930872
2022-09-23,87.52901615031001
2022-09-24,62.590768447212504
2022-09-25,57.56493769207483
2022-09-26,58.23379280862518
2022-09-27,60.47404481711382
2022-09-28,61.88047020997516
2022-09-29,62.50929238037076
2022-09-30,61.691743594587
2022-10-01,62.77819044721797
2022-10-02,59.587634533692025
2022-10-03,58.993102591113214
2022-10-04,59.08049494440399
2022-10-05,62.28585569955702
2022-10-06,61.49583406281103
2022-10-07,65.81739279887466
2022-10-08,61.99462833255853
2022-10-09,63.1895455770242
2022-10-10,56.08334620333553
2022-10-11,61.56169499140544
2022-10-12,60.88275686420937
2022-10-13,61.58417502511866
2022-10-14,62.556007516712626
2022-10-15,61.32031738244909
2022-10-16,60.26928129890253
2022-10-17,58.90958940080254
2022-10-18,57.36475727879962
2022-10-19,60.88072565252625
2022-10-20,67.63407129035639
2022-10-21,67.46130949732796
2022-10-22,63.335926268471674
2022-10-23,60.01893890319173
2022-10-24,58.64556603972472
2022-10-25,60.300261616203294
2022-10-26,59.464276741576526
2022-10-27,63.434432676034916
2022-10-28,61.28780212419484
2022-10-29,63.89942236312984
2022-10-30,61.8938236106107
2022-10-31,58.11427979155985
2022-11-01,62.91483949641779
2022-11-02,59.770297758719664
2022-11-03,61.75056063063982
2022-11-04,65.82198111000733
2022-11-05,65.96108228955282
2022-11-06,64.75081357548953
2022-11-07,58.96383685596986
2022-11-08,62.742410651890744
2022-11-09,62.980024550290736
2022-11-10,65.18609157868293
2022-11-11,68.00904552673319
2022-11-12,66.05657609721403
2022-11-13,59.13139423903913
2022-11-14,63.75185657994719
2022-11-15,64.27812203807304
2022-11-16,62.7542913264643
2022-11-17,67.28657384204205
2022-11-18,68.2084079207815
2022-11-19,66.26665256657785
2022-11-20,62.191442864606884
2022-11-21,60.47764651867672
2022-11-22,62.50292992620426
2022-11-23,67.40068933736724
2022-11-24,68.6454278869851
2022-11-25,67.55555233783528
2022-11-26,68.37803107573838
2022-11-27,58.69691040971125
2022-11-28,65.23269594881583
2022-11-29,60.2009219213843
2022-11-30,65.46840867867274
2022-12-01,66.46839915655198
2022-12-02,66.86808238394578
2022-12-03,70.32780208308112
2022-12-04,64.64065296261946
2022-12-05,64.82046810141168
2022-12-06,64.78872836871447
2022-12-07,68.35920176238649
2022-12-08,94.08250416708843
2022-12-09,68.12155385926162
2022-12-10,71.23742363448324
2022-12-11,65.83560662038364
2022-12-12,62.26935584921142
2022-12-13,65.289062984101
2022-12-14,71.67669525246248
2022-12-15,72.9063563562899
2022-12-16,71.27394651656795
2022-12-17,69.83640814865636
2022-12-18,67.47586355017104
2022-12-19,70.83766723189007
2022-12-20,68.21610935862633
2022-12-21,70.84715185256724
2022-12-22,74.5829731488248
2022-12-23,73.76957433346594
2022-12-24,71.34148647671755
2022-12-25,69.0546321100029
2022-12-26,67.8723657572519
2022-12-27,68.71203681155293
2022-12-28,72.77906241504158
2022-12-29,73.96517010279125
2022-12-30,76.09793032941829
